eps,min_samples,n_clusters,silhouette_score,davies_bouldin_index,n_outliers,percentage_outliers
1.7,171,0,-1.0,-1.0,14201,1.0
1.7,181,0,-1.0,-1.0,14201,1.0
1.7,191,0,-1.0,-1.0,14201,1.0
1.7,201,0,-1.0,-1.0,14201,1.0
1.7,211,0,-1.0,-1.0,14201,1.0
1.7,221,0,-1.0,-1.0,14201,1.0
1.7,231,0,-1.0,-1.0,14201,1.0
1.7,241,0,-1.0,-1.0,14201,1.0
1.7,251,0,-1.0,-1.0,14201,1.0
1.7,261,0,-1.0,-1.0,14201,1.0
1.7,271,0,-1.0,-1.0,14201,1.0
1.7,281,0,-1.0,-1.0,14201,1.0
1.7,291,0,-1.0,-1.0,14201,1.0
1.7,301,0,-1.0,-1.0,14201,1.0
1.7,311,0,-1.0,-1.0,14201,1.0
1.7,321,0,-1.0,-1.0,14201,1.0
1.7,331,0,-1.0,-1.0,14201,1.0
1.7,341,0,-1.0,-1.0,14201,1.0
1.7,351,0,-1.0,-1.0,14201,1.0
1.7,361,0,-1.0,-1.0,14201,1.0
1.7,371,0,-1.0,-1.0,14201,1.0
1.7,381,0,-1.0,-1.0,14201,1.0
1.7,391,0,-1.0,-1.0,14201,1.0
1.7,401,0,-1.0,-1.0,14201,1.0
1.7,411,0,-1.0,-1.0,14201,1.0
1.7,421,0,-1.0,-1.0,14201,1.0
1.7,431,0,-1.0,-1.0,14201,1.0
1.7,441,0,-1.0,-1.0,14201,1.0
1.7,451,0,-1.0,-1.0,14201,1.0
1.7,461,0,-1.0,-1.0,14201,1.0
1.7,471,0,-1.0,-1.0,14201,1.0
1.7,481,0,-1.0,-1.0,14201,1.0
1.7,491,0,-1.0,-1.0,14201,1.0
1.7,501,0,-1.0,-1.0,14201,1.0
1.7,511,0,-1.0,-1.0,14201,1.0
1.7,521,0,-1.0,-1.0,14201,1.0
1.7,531,0,-1.0,-1.0,14201,1.0
1.7,541,0,-1.0,-1.0,14201,1.0
1.7,551,0,-1.0,-1.0,14201,1.0
1.7,561,0,-1.0,-1.0,14201,1.0
1.7,571,0,-1.0,-1.0,14201,1.0
1.7,581,0,-1.0,-1.0,14201,1.0
1.7,591,0,-1.0,-1.0,14201,1.0
1.7,601,0,-1.0,-1.0,14201,1.0
1.7,611,0,-1.0,-1.0,14201,1.0
1.7,621,0,-1.0,-1.0,14201,1.0
1.7,631,0,-1.0,-1.0,14201,1.0
1.7,641,0,-1.0,-1.0,14201,1.0
1.7,651,0,-1.0,-1.0,14201,1.0
1.7,661,0,-1.0,-1.0,14201,1.0
1.7,671,0,-1.0,-1.0,14201,1.0
1.7,681,0,-1.0,-1.0,14201,1.0
1.7,691,0,-1.0,-1.0,14201,1.0
1.7,701,0,-1.0,-1.0,14201,1.0
1.7,711,0,-1.0,-1.0,14201,1.0
1.7,721,0,-1.0,-1.0,14201,1.0
1.7,731,0,-1.0,-1.0,14201,1.0
1.7,741,0,-1.0,-1.0,14201,1.0
1.7,751,0,-1.0,-1.0,14201,1.0
1.7,761,0,-1.0,-1.0,14201,1.0
1.7,771,0,-1.0,-1.0,14201,1.0
1.7,781,0,-1.0,-1.0,14201,1.0
1.7,791,0,-1.0,-1.0,14201,1.0
1.7,801,0,-1.0,-1.0,14201,1.0
1.7,811,0,-1.0,-1.0,14201,1.0
1.7,821,0,-1.0,-1.0,14201,1.0
1.7,831,0,-1.0,-1.0,14201,1.0
1.7,841,0,-1.0,-1.0,14201,1.0
1.7,851,0,-1.0,-1.0,14201,1.0
1.7,861,0,-1.0,-1.0,14201,1.0
1.7,871,0,-1.0,-1.0,14201,1.0
1.7,881,0,-1.0,-1.0,14201,1.0
1.7,891,0,-1.0,-1.0,14201,1.0
1.8,1,1744,-0.4243194825627868,0.8386325993113373,0,0.0
1.8,11,1,0.07397507086063308,6.632411245699865,3848,0.27096683332159704
1.8,21,1,0.04989936030859497,6.313728597559172,5871,0.4134215900288712
1.8,31,2,-0.02354319536070189,4.2936023104598755,7626,0.5370044363073023
1.8,41,1,0.0017532646694423566,5.542003136083893,9387,0.6610097880430955
1.8,51,1,-0.02683093334977343,4.983636746645173,11065,0.7791704809520457
1.8,61,4,-0.20110036425645672,3.0309475427308796,12319,0.8674741215407366
1.8,71,2,-0.16474911551179802,3.5066169342248634,13177,0.9278924019435251
1.8,81,2,-0.15121461035517422,3.113122577474034,13457,0.9476093232870925
1.8,91,2,-0.18718102599273956,2.9831119952614578,13831,0.9739454967960003
1.8,101,1,-0.1370057314439028,2.60802780168345,14083,0.9916907260052109
1.8,111,1,-0.1370057314439028,2.60802780168345,14083,0.9916907260052109
1.8,121,0,-1.0,-1.0,14201,1.0
1.8,131,0,-1.0,-1.0,14201,1.0
1.8,141,0,-1.0,-1.0,14201,1.0
1.8,151,0,-1.0,-1.0,14201,1.0
1.8,161,0,-1.0,-1.0,14201,1.0
1.8,171,0,-1.0,-1.0,14201,1.0
1.8,181,0,-1.0,-1.0,14201,1.0
1.8,191,0,-1.0,-1.0,14201,1.0
1.8,201,0,-1.0,-1.0,14201,1.0
1.8,211,0,-1.0,-1.0,14201,1.0
1.8,221,0,-1.0,-1.0,14201,1.0
1.8,231,0,-1.0,-1.0,14201,1.0
1.8,241,0,-1.0,-1.0,14201,1.0
1.8,251,0,-1.0,-1.0,14201,1.0
1.8,261,0,-1.0,-1.0,14201,1.0
1.8,271,0,-1.0,-1.0,14201,1.0
1.8,281,0,-1.0,-1.0,14201,1.0
1.8,291,0,-1.0,-1.0,14201,1.0
1.8,301,0,-1.0,-1.0,14201,1.0
1.8,311,0,-1.0,-1.0,14201,1.0
1.8,321,0,-1.0,-1.0,14201,1.0
1.8,331,0,-1.0,-1.0,14201,1.0
1.8,341,0,-1.0,-1.0,14201,1.0
1.8,351,0,-1.0,-1.0,14201,1.0
1.8,361,0,-1.0,-1.0,14201,1.0
1.8,371,0,-1.0,-1.0,14201,1.0
1.8,381,0,-1.0,-1.0,14201,1.0
1.8,391,0,-1.0,-1.0,14201,1.0
1.8,401,0,-1.0,-1.0,14201,1.0
1.8,411,0,-1.0,-1.0,14201,1.0
1.8,421,0,-1.0,-1.0,14201,1.0
1.8,431,0,-1.0,-1.0,14201,1.0
1.8,441,0,-1.0,-1.0,14201,1.0
1.8,451,0,-1.0,-1.0,14201,1.0
1.8,461,0,-1.0,-1.0,14201,1.0
1.8,471,0,-1.0,-1.0,14201,1.0
1.8,481,0,-1.0,-1.0,14201,1.0
1.8,491,0,-1.0,-1.0,14201,1.0
1.8,501,0,-1.0,-1.0,14201,1.0
1.8,511,0,-1.0,-1.0,14201,1.0
1.8,521,0,-1.0,-1.0,14201,1.0
1.8,531,0,-1.0,-1.0,14201,1.0
1.8,541,0,-1.0,-1.0,14201,1.0
1.8,551,0,-1.0,-1.0,14201,1.0
1.8,561,0,-1.0,-1.0,14201,1.0
1.8,571,0,-1.0,-1.0,14201,1.0
1.8,581,0,-1.0,-1.0,14201,1.0
1.8,591,0,-1.0,-1.0,14201,1.0
1.8,601,0,-1.0,-1.0,14201,1.0
1.8,611,0,-1.0,-1.0,14201,1.0
1.8,621,0,-1.0,-1.0,14201,1.0
1.8,631,0,-1.0,-1.0,14201,1.0
1.8,641,0,-1.0,-1.0,14201,1.0
1.8,651,0,-1.0,-1.0,14201,1.0
1.8,661,0,-1.0,-1.0,14201,1.0
1.8,671,0,-1.0,-1.0,14201,1.0
1.8,681,0,-1.0,-1.0,14201,1.0
1.8,691,0,-1.0,-1.0,14201,1.0
1.8,701,0,-1.0,-1.0,14201,1.0
1.8,711,0,-1.0,-1.0,14201,1.0
1.8,721,0,-1.0,-1.0,14201,1.0
1.8,731,0,-1.0,-1.0,14201,1.0
1.8,741,0,-1.0,-1.0,14201,1.0
1.8,751,0,-1.0,-1.0,14201,1.0
1.8,761,0,-1.0,-1.0,14201,1.0
1.8,771,0,-1.0,-1.0,14201,1.0
1.8,781,0,-1.0,-1.0,14201,1.0
1.8,791,0,-1.0,-1.0,14201,1.0
1.8,801,0,-1.0,-1.0,14201,1.0
1.8,811,0,-1.0,-1.0,14201,1.0
1.8,821,0,-1.0,-1.0,14201,1.0
1.8,831,0,-1.0,-1.0,14201,1.0
1.8,841,0,-1.0,-1.0,14201,1.0
1.8,851,0,-1.0,-1.0,14201,1.0
1.8,861,0,-1.0,-1.0,14201,1.0
1.8,871,0,-1.0,-1.0,14201,1.0
1.8,881,0,-1.0,-1.0,14201,1.0
1.8,891,0,-1.0,-1.0,14201,1.0
1.9,1,1094,-0.42212512082532644,0.8215419337920674,0,0.0
1.9,11,2,0.03896915942268169,4.466264354768211,2438,0.17167805084149004
1.9,21,1,0.08083984563313233,6.113166527870216,3747,0.2638546581226674
1.9,31,1,0.06662732851752,5.89396031413552,4991,0.35145412294908807
1.9,41,1,0.05099761720710945,5.689626778529368,6237,0.43919442292796285
1.9,51,1,0.03586110434928141,5.395714427929577,7460,0.5253151186536159
1.9,61,1,0.01688134774716416,5.242393968733111,8684,0.6115062319554961
1.9,71,2,-0.06216894460249623,3.9628252026924256,9953,0.7008661361875924
1.9,81,2,-0.10958717127301534,3.9087602365306933,11053,0.7783254700373213
1.9,91,3,-0.16580361922529332,3.014318746013593,12128,0.8540243644813745
1.9,101,2,-0.14678690977634695,3.448495579542163,12662,0.8916273501866065
1.9,111,1,-0.08689521172564725,4.261472183570249,13023,0.9170480952045631
1.9,121,1,-0.10144302326266634,4.366101683112585,13292,0.9359904232096331
1.9,131,2,-0.17947494966086155,3.024285395918888,13740,0.9675374973593409
1.9,141,2,-0.19220718839330495,2.788864739324753,13894,0.9783818040983029
1.9,151,1,-0.1310854974376048,2.6630225416179436,14035,0.9883106823463136
1.9,161,1,-0.1310854974376048,2.6630225416179436,14035,0.9883106823463136
1.9,171,0,-1.0,-1.0,14201,1.0
1.9,181,0,-1.0,-1.0,14201,1.0
1.9,191,0,-1.0,-1.0,14201,1.0
1.9,201,0,-1.0,-1.0,14201,1.0
1.9,211,0,-1.0,-1.0,14201,1.0
1.9,221,0,-1.0,-1.0,14201,1.0
1.9,231,0,-1.0,-1.0,14201,1.0
1.9,241,0,-1.0,-1.0,14201,1.0
1.9,251,0,-1.0,-1.0,14201,1.0
1.9,261,0,-1.0,-1.0,14201,1.0
1.9,271,0,-1.0,-1.0,14201,1.0
1.9,281,0,-1.0,-1.0,14201,1.0
1.9,291,0,-1.0,-1.0,14201,1.0
1.9,301,0,-1.0,-1.0,14201,1.0
1.9,311,0,-1.0,-1.0,14201,1.0
1.9,321,0,-1.0,-1.0,14201,1.0
1.9,331,0,-1.0,-1.0,14201,1.0
1.9,341,0,-1.0,-1.0,14201,1.0
1.9,351,0,-1.0,-1.0,14201,1.0
1.9,361,0,-1.0,-1.0,14201,1.0
1.9,371,0,-1.0,-1.0,14201,1.0
1.9,381,0,-1.0,-1.0,14201,1.0
1.9,391,0,-1.0,-1.0,14201,1.0
1.9,401,0,-1.0,-1.0,14201,1.0
1.9,411,0,-1.0,-1.0,14201,1.0
1.9,421,0,-1.0,-1.0,14201,1.0
1.9,431,0,-1.0,-1.0,14201,1.0
1.9,441,0,-1.0,-1.0,14201,1.0
1.9,451,0,-1.0,-1.0,14201,1.0
1.9,461,0,-1.0,-1.0,14201,1.0
1.9,471,0,-1.0,-1.0,14201,1.0
1.9,481,0,-1.0,-1.0,14201,1.0
1.9,491,0,-1.0,-1.0,14201,1.0
1.9,501,0,-1.0,-1.0,14201,1.0
1.9,511,0,-1.0,-1.0,14201,1.0
1.9,521,0,-1.0,-1.0,14201,1.0
1.9,531,0,-1.0,-1.0,14201,1.0
1.9,541,0,-1.0,-1.0,14201,1.0
1.9,551,0,-1.0,-1.0,14201,1.0
1.9,561,0,-1.0,-1.0,14201,1.0
1.9,571,0,-1.0,-1.0,14201,1.0
1.9,581,0,-1.0,-1.0,14201,1.0
1.9,591,0,-1.0,-1.0,14201,1.0
1.9,601,0,-1.0,-1.0,14201,1.0
1.9,611,0,-1.0,-1.0,14201,1.0
1.9,621,0,-1.0,-1.0,14201,1.0
1.9,631,0,-1.0,-1.0,14201,1.0
1.9,641,0,-1.0,-1.0,14201,1.0
1.9,651,0,-1.0,-1.0,14201,1.0
1.9,661,0,-1.0,-1.0,14201,1.0
1.9,671,0,-1.0,-1.0,14201,1.0
1.9,681,0,-1.0,-1.0,14201,1.0
1.9,691,0,-1.0,-1.0,14201,1.0
1.9,701,0,-1.0,-1.0,14201,1.0
1.9,711,0,-1.0,-1.0,14201,1.0
1.9,721,0,-1.0,-1.0,14201,1.0
1.9,731,0,-1.0,-1.0,14201,1.0
1.9,741,0,-1.0,-1.0,14201,1.0
1.9,751,0,-1.0,-1.0,14201,1.0
1.9,761,0,-1.0,-1.0,14201,1.0
1.9,771,0,-1.0,-1.0,14201,1.0
1.9,781,0,-1.0,-1.0,14201,1.0
1.9,791,0,-1.0,-1.0,14201,1.0
1.9,801,0,-1.0,-1.0,14201,1.0
1.9,811,0,-1.0,-1.0,14201,1.0
1.9,821,0,-1.0,-1.0,14201,1.0
1.9,831,0,-1.0,-1.0,14201,1.0
1.9,841,0,-1.0,-1.0,14201,1.0
1.9,851,0,-1.0,-1.0,14201,1.0
1.9,861,0,-1.0,-1.0,14201,1.0
1.9,871,0,-1.0,-1.0,14201,1.0
1.9,881,0,-1.0,-1.0,14201,1.0
1.9,891,0,-1.0,-1.0,14201,1.0
2.0,1,676,-0.39988902437230245,0.8041369042355089,0,0.0
2.0,11,1,0.11939926418714325,5.372599656372161,1449,0.10203506795296106
2.0,21,1,0.10659991727787856,5.6110252260252,2321,0.16343919442292795
2.0,31,1,0.09403115844256787,5.822903419485298,3121,0.21977325540454898
2.0,41,1,0.08434444890924467,5.7260314237797525,3932,0.27688190972466725
2.0,51,1,0.073955105722277,5.687405489626225,4712,0.3318076191817478
2.0,61,1,0.06432104464829858,5.428308663748943,5611,0.3951130202098444
2.0,71,1,0.05466633012344986,5.331799411484769,6349,0.44708119146538977
2.0,81,1,0.041353996635981535,5.211055717212789,7287,0.5131328779663404
2.0,91,1,0.027719345773140888,5.041054218759702,8221,0.5789028941623829
2.0,101,1,0.009935693168201738,5.095170087193687,9143,0.6438278994437011
2.0,111,2,-0.08823672887810816,3.8443002207222503,9969,0.7019928174072249
2.0,121,3,-0.14435044618322893,3.073488804841683,10902,0.7676924160270403
2.0,131,2,-0.12054401202067898,3.5403621947780146,11603,0.8170551369621858
2.0,141,1,-0.05842021118605777,4.152117612018673,12313,0.8670516160833744
2.0,151,1,-0.06489387680085883,4.17408064103601,12465,0.8777550876698824
2.0,161,1,-0.07465323341134619,4.120329005956936,12765,0.8988803605379903
2.0,171,1,-0.09196385228620584,4.198186347562141,13117,0.9236673473699035
2.0,181,2,-0.15470528846954718,3.2129390235575257,13319,0.9378916977677628
2.0,191,2,-0.18355117969779985,2.8997439705702486,13776,0.9700725301035138
2.0,201,2,-0.18355117969779985,2.8997439705702486,13776,0.9700725301035138
2.0,211,1,-0.12602719273149499,2.752166588530042,13977,0.9842264629251462
2.0,221,1,-0.12602719273149499,2.752166588530042,13977,0.9842264629251462
2.0,231,0,-1.0,-1.0,14201,1.0
2.0,241,0,-1.0,-1.0,14201,1.0
2.0,251,0,-1.0,-1.0,14201,1.0
2.0,261,0,-1.0,-1.0,14201,1.0
2.0,271,0,-1.0,-1.0,14201,1.0
2.0,281,0,-1.0,-1.0,14201,1.0
2.0,291,0,-1.0,-1.0,14201,1.0
2.0,301,0,-1.0,-1.0,14201,1.0
2.0,311,0,-1.0,-1.0,14201,1.0
2.0,321,0,-1.0,-1.0,14201,1.0
2.0,331,0,-1.0,-1.0,14201,1.0
2.0,341,0,-1.0,-1.0,14201,1.0
2.0,351,0,-1.0,-1.0,14201,1.0
2.0,361,0,-1.0,-1.0,14201,1.0
2.0,371,0,-1.0,-1.0,14201,1.0
2.0,381,0,-1.0,-1.0,14201,1.0
2.0,391,0,-1.0,-1.0,14201,1.0
2.0,401,0,-1.0,-1.0,14201,1.0
2.0,411,0,-1.0,-1.0,14201,1.0
2.0,421,0,-1.0,-1.0,14201,1.0
2.0,431,0,-1.0,-1.0,14201,1.0
2.0,441,0,-1.0,-1.0,14201,1.0
2.0,451,0,-1.0,-1.0,14201,1.0
2.0,461,0,-1.0,-1.0,14201,1.0
2.0,471,0,-1.0,-1.0,14201,1.0
2.0,481,0,-1.0,-1.0,14201,1.0
2.0,491,0,-1.0,-1.0,14201,1.0
2.0,501,0,-1.0,-1.0,14201,1.0
2.0,511,0,-1.0,-1.0,14201,1.0
2.0,521,0,-1.0,-1.0,14201,1.0
2.0,531,0,-1.0,-1.0,14201,1.0
2.0,541,0,-1.0,-1.0,14201,1.0
2.0,551,0,-1.0,-1.0,14201,1.0
2.0,561,0,-1.0,-1.0,14201,1.0
2.0,571,0,-1.0,-1.0,14201,1.0
2.0,581,0,-1.0,-1.0,14201,1.0
2.0,591,0,-1.0,-1.0,14201,1.0
2.0,601,0,-1.0,-1.0,14201,1.0
2.0,611,0,-1.0,-1.0,14201,1.0
2.0,621,0,-1.0,-1.0,14201,1.0
2.0,631,0,-1.0,-1.0,14201,1.0
2.0,641,0,-1.0,-1.0,14201,1.0
2.0,651,0,-1.0,-1.0,14201,1.0
2.0,661,0,-1.0,-1.0,14201,1.0
2.0,671,0,-1.0,-1.0,14201,1.0
2.0,681,0,-1.0,-1.0,14201,1.0
2.0,691,0,-1.0,-1.0,14201,1.0
2.0,701,0,-1.0,-1.0,14201,1.0
2.0,711,0,-1.0,-1.0,14201,1.0
2.0,721,0,-1.0,-1.0,14201,1.0
2.0,731,0,-1.0,-1.0,14201,1.0
2.0,741,0,-1.0,-1.0,14201,1.0
2.0,751,0,-1.0,-1.0,14201,1.0
2.0,761,0,-1.0,-1.0,14201,1.0
2.0,771,0,-1.0,-1.0,14201,1.0
2.0,781,0,-1.0,-1.0,14201,1.0
2.0,791,0,-1.0,-1.0,14201,1.0
2.0,801,0,-1.0,-1.0,14201,1.0
2.0,811,0,-1.0,-1.0,14201,1.0
2.0,821,0,-1.0,-1.0,14201,1.0
2.0,831,0,-1.0,-1.0,14201,1.0
2.0,841,0,-1.0,-1.0,14201,1.0
2.0,851,0,-1.0,-1.0,14201,1.0
2.0,861,0,-1.0,-1.0,14201,1.0
2.0,871,0,-1.0,-1.0,14201,1.0
2.0,881,0,-1.0,-1.0,14201,1.0
2.0,891,0,-1.0,-1.0,14201,1.0
2.1,1,415,-0.36472872165485704,0.7746733413272109,0,0.0
2.1,11,1,0.14115043550883843,4.910144011625487,871,0.061333708893739874
2.1,21,1,0.12851394249772294,5.221882466110141,1337,0.09414829941553411
2.1,31,1,0.11881844265912984,5.3269478067108755,1891,0.13315963664530667
2.1,41,1,0.11030053806780021,5.420866324279661,2421,0.1704809520456306
2.1,51,1,0.10361863570546143,5.47171528327039,2887,0.20329554256742483
2.1,61,1,0.09807151611173665,5.385782581751584,3389,0.23864516583339201
2.1,71,1,0.09041459218222302,5.42311780469181,3916,0.27575522850503487
2.1,81,1,0.08268324900089027,5.311341170791701,4550,0.32039997183296953
2.1,91,1,0.07435629334646308,5.325008449875336,5111,0.35990423209633127
2.1,101,1,0.06766703504148466,5.184023395541564,5677,0.3997605802408281
2.1,111,1,0.05932772110380888,5.169730077757314,6225,0.4383494120132385
2.1,121,1,0.048442654891647875,5.0756176231863375,6989,0.49214844025068655
2.1,131,1,0.03869849497309545,5.023731746104252,7622,0.5367227660023942
2.1,141,1,0.025161009061080705,5.136986734993007,8314,0.5854517287514964
2.1,151,1,0.01736098566129851,4.614956067854825,9077,0.6391803394127175
2.1,161,1,0.005576888353375817,4.466743194934887,9727,0.6849517639602845
2.1,171,1,-0.006100433654631184,4.503824423891343,10217,0.7194563763115274
2.1,181,1,-0.025592863209358416,4.553995715419326,10974,0.7727624815153863
2.1,191,1,-0.036988564186830414,4.282940442080943,11496,0.809520456305894
2.1,201,1,-0.04555925981798993,4.194110666468303,11846,0.8341666079853531
2.1,211,1,-0.05277061456405945,4.1072987983886575,12143,0.8550806281247799
2.1,221,1,-0.06065367587023237,4.1324285472159,12352,0.8697979015562284
2.1,231,1,-0.06589081632421621,4.046711246014206,12559,0.8843743398352228
2.1,241,1,-0.08223345244519518,4.1308333391185394,12895,0.9080346454475037
2.1,251,1,-0.08851986356052893,4.002020009616756,13093,0.9219773255404549
2.1,261,3,-0.18905941334032664,2.933950522437277,13448,0.9469755651010492
2.1,271,2,-0.17568458855681268,3.008494305615034,13650,0.9611999154989085
2.1,281,0,-1.0,-1.0,14201,1.0
2.1,291,0,-1.0,-1.0,14201,1.0
2.1,301,0,-1.0,-1.0,14201,1.0
2.1,311,0,-1.0,-1.0,14201,1.0
2.1,321,0,-1.0,-1.0,14201,1.0
2.1,331,0,-1.0,-1.0,14201,1.0
2.1,341,0,-1.0,-1.0,14201,1.0
2.1,351,0,-1.0,-1.0,14201,1.0
2.1,361,0,-1.0,-1.0,14201,1.0
2.1,371,0,-1.0,-1.0,14201,1.0
2.1,381,0,-1.0,-1.0,14201,1.0
2.1,391,0,-1.0,-1.0,14201,1.0
2.1,401,0,-1.0,-1.0,14201,1.0
2.1,411,0,-1.0,-1.0,14201,1.0
2.1,421,0,-1.0,-1.0,14201,1.0
2.1,431,0,-1.0,-1.0,14201,1.0
2.1,441,0,-1.0,-1.0,14201,1.0
2.1,451,0,-1.0,-1.0,14201,1.0
2.1,461,0,-1.0,-1.0,14201,1.0
2.1,471,0,-1.0,-1.0,14201,1.0
2.1,481,0,-1.0,-1.0,14201,1.0
2.1,491,0,-1.0,-1.0,14201,1.0
2.1,501,0,-1.0,-1.0,14201,1.0
2.1,511,0,-1.0,-1.0,14201,1.0
2.1,521,0,-1.0,-1.0,14201,1.0
2.1,531,0,-1.0,-1.0,14201,1.0
2.1,541,0,-1.0,-1.0,14201,1.0
2.1,551,0,-1.0,-1.0,14201,1.0
2.1,561,0,-1.0,-1.0,14201,1.0
2.1,571,0,-1.0,-1.0,14201,1.0
2.1,581,0,-1.0,-1.0,14201,1.0
2.1,591,0,-1.0,-1.0,14201,1.0
2.1,601,0,-1.0,-1.0,14201,1.0
2.1,611,0,-1.0,-1.0,14201,1.0
2.1,621,0,-1.0,-1.0,14201,1.0
2.1,631,0,-1.0,-1.0,14201,1.0
2.1,641,0,-1.0,-1.0,14201,1.0
2.1,651,0,-1.0,-1.0,14201,1.0
2.1,661,0,-1.0,-1.0,14201,1.0
2.1,671,0,-1.0,-1.0,14201,1.0
2.1,681,0,-1.0,-1.0,14201,1.0
2.1,691,0,-1.0,-1.0,14201,1.0
2.1,701,0,-1.0,-1.0,14201,1.0
2.1,711,0,-1.0,-1.0,14201,1.0
2.1,721,0,-1.0,-1.0,14201,1.0
2.1,731,0,-1.0,-1.0,14201,1.0
2.1,741,0,-1.0,-1.0,14201,1.0
2.1,751,0,-1.0,-1.0,14201,1.0
2.1,761,0,-1.0,-1.0,14201,1.0
2.1,771,0,-1.0,-1.0,14201,1.0
2.1,781,0,-1.0,-1.0,14201,1.0
2.1,791,0,-1.0,-1.0,14201,1.0
2.1,801,0,-1.0,-1.0,14201,1.0
2.1,811,0,-1.0,-1.0,14201,1.0
2.1,821,0,-1.0,-1.0,14201,1.0
2.1,831,0,-1.0,-1.0,14201,1.0
2.1,841,0,-1.0,-1.0,14201,1.0
2.1,851,0,-1.0,-1.0,14201,1.0
2.1,861,0,-1.0,-1.0,14201,1.0
2.1,871,0,-1.0,-1.0,14201,1.0
2.1,881,0,-1.0,-1.0,14201,1.0
2.1,891,0,-1.0,-1.0,14201,1.0
2.2,1,238,-0.3087718427108132,0.7562765922850709,0,0.0
2.2,11,1,0.1626872456738121,4.239486659560939,502,0.03534962326596718
2.2,21,1,0.15137141200275528,4.638592298814334,783,0.055136962185761564
2.2,31,1,0.14139384565935628,4.8047996841283815,1066,0.07506513625800999
2.2,41,1,0.13492622591799439,4.9524182268560235,1375,0.09682416731216112
2.2,51,1,0.12874765422390144,4.996673820305931,1709,0.1203436377719879
2.2,61,1,0.12128537237479997,5.174670152713304,2057,0.14484895429899303
2.2,71,1,0.11672147542210048,5.2010576323174895,2349,0.1654108865572847
2.2,81,1,0.1125481695346241,5.228554026607058,2646,0.1863249066967115
2.2,91,1,0.10821684038305604,5.140378883646527,3020,0.21266108020561933
2.2,101,1,0.1034081413425133,5.089279056345992,3418,0.2406872755439758
2.2,111,1,0.09757200910957398,5.134169544943326,3781,0.26624885571438633
2.2,121,1,0.09172106780594959,5.107699088705785,4158,0.2927962819519752
2.2,131,1,0.08476176030339426,5.170210482950036,4588,0.3230758397295965
2.2,141,1,0.08108503811643075,4.948868049291626,5040,0.3549045841842124
2.2,151,1,0.07626506084504579,4.937815067577987,5397,0.38004365889726077
2.2,161,1,0.06811138967472745,4.994365143171347,5863,0.412858249419055
2.2,171,1,0.05883466773388156,5.035039712090403,6417,0.45186958664882754
2.2,181,1,0.050302450260573776,4.990687679380336,6994,0.4925005281318217
2.2,191,1,0.04608437763150087,4.739134098437107,7438,0.5237659319766214
2.2,201,1,0.0356556867374778,4.650215016721862,8106,0.5708048728962749
2.2,211,1,0.027275783932879997,4.777522479270689,8449,0.5949581015421449
2.2,221,1,0.02180949597186344,4.509906142575759,8933,0.6290402084360256
2.2,231,1,0.011917472902414817,4.474765988817413,9426,0.6637560735159496
2.2,241,1,0.0046671039962183644,4.355881132655642,9833,0.6924160270403493
2.2,251,1,-0.009577706670663282,4.400310678953992,10395,0.731990704879938
2.2,261,1,-0.020386272616431965,4.436194982942909,10790,0.7598056474896134
2.2,271,1,-0.02709666125058384,4.398746017883305,11069,0.7794521512569538
2.2,281,1,-0.033812852340184114,4.217975752342129,11440,0.8055770720371804
2.2,291,1,-0.0463014348185334,4.139995874981143,11918,0.839236673473699
2.2,301,1,-0.05076606264694725,4.065664752937917,12093,0.8515597493134286
2.2,311,1,-0.05785286260925044,4.203326835784552,12228,0.8610661221040772
2.2,321,1,-0.06864573173196237,4.174068196301032,12519,0.8815576367861419
2.2,331,1,-0.08000027872445133,4.118683962461843,12811,0.9021195690444335
2.2,341,1,-0.08000027872445133,4.118683962461843,12811,0.9021195690444335
2.2,351,1,-0.08592880615201276,4.153033557446206,12956,0.9123301175973523
2.2,361,2,-0.16302034990481298,3.1325579199030744,13437,0.9462009717625519
2.2,371,2,-0.16302034990481298,3.1325579199030744,13437,0.9462009717625519
2.2,381,1,-0.1200226651206719,3.2344422025192117,13814,0.9727483980001408
2.2,391,0,-1.0,-1.0,14201,1.0
2.2,401,0,-1.0,-1.0,14201,1.0
2.2,411,0,-1.0,-1.0,14201,1.0
2.2,421,0,-1.0,-1.0,14201,1.0
2.2,431,0,-1.0,-1.0,14201,1.0
2.2,441,0,-1.0,-1.0,14201,1.0
2.2,451,0,-1.0,-1.0,14201,1.0
2.2,461,0,-1.0,-1.0,14201,1.0
2.2,471,0,-1.0,-1.0,14201,1.0
2.2,481,0,-1.0,-1.0,14201,1.0
2.2,491,0,-1.0,-1.0,14201,1.0
2.2,501,0,-1.0,-1.0,14201,1.0
2.2,511,0,-1.0,-1.0,14201,1.0
2.2,521,0,-1.0,-1.0,14201,1.0
2.2,531,0,-1.0,-1.0,14201,1.0
2.2,541,0,-1.0,-1.0,14201,1.0
2.2,551,0,-1.0,-1.0,14201,1.0
2.2,561,0,-1.0,-1.0,14201,1.0
2.2,571,0,-1.0,-1.0,14201,1.0
2.2,581,0,-1.0,-1.0,14201,1.0
2.2,591,0,-1.0,-1.0,14201,1.0
2.2,601,0,-1.0,-1.0,14201,1.0
2.2,611,0,-1.0,-1.0,14201,1.0
2.2,621,0,-1.0,-1.0,14201,1.0
2.2,631,0,-1.0,-1.0,14201,1.0
2.2,641,0,-1.0,-1.0,14201,1.0
